"id_order","date_order","hour_order","member_id","restaurant_id","total_order"
13149,"2020-03-06","12:50:00",36,5,31.07
13150,"2020-03-06","12:53:00",140,17,69.78
13151,"2020-03-06","12:54:00",69,20,174.54
13152,"2020-03-06","12:55:00",180,3,34.91
13153,"2020-03-06","12:57:00",112,6,138.74
13154,"2020-03-06","12:58:00",42,22,93.32
13155,"2020-03-06","13:02:00",72,30,213.47
13156,"2020-03-06","13:02:00",166,12,103.69999999999999
13157,"2020-03-06","13:03:00",149,26,87.35
13158,"2020-03-06","13:04:00",7,18,159.79
13159,"2020-03-06","13:09:00",143,24,154.22
13160,"2020-03-06","13:13:00",122,16,47.61
13161,"2020-03-06","13:14:00",135,29,62.57
13162,"2020-03-06","13:15:00",10,20,97.24
13163,"2020-03-06","13:18:00",173,9,66.99000000000001
13164,"2020-03-06","13:21:00",38,8,92.13
13165,"2020-03-06","13:27:00",171,21,77.14
13166,"2020-03-06","13:37:00",139,7,63.62
13167,"2020-03-06","13:38:00",95,17,30.39
13168,"2020-03-06","13:39:00",122,24,232.55
13169,"2020-03-06","13:39:00",103,26,42.32
13170,"2020-03-06","13:39:00",36,3,69.82
13171,"2020-03-06","13:40:00",66,6,78.34
13173,"2020-03-06","13:48:00",34,2,31.91
13174,"2020-03-06","13:49:00",20,13,122.13999999999999
13175,"2020-03-06","13:52:00",134,20,127.8
13176,"2020-03-06","13:53:00",98,14,150.13
13177,"2020-03-06","13:55:00",11,26,45.59
13179,"2020-03-06","13:59:00",141,17,66.82
13180,"2020-03-06","13:59:00",62,6,44.59
13181,"2020-03-06","14:19:00",46,19,32.07
13182,"2020-03-06","14:38:00",154,7,156.14999999999998
13184,"2020-03-06","14:47:00",65,9,133.46
13185,"2020-03-06","15:40:00",101,18,46.06
13186,"2020-03-06","15:41:00",16,8,27.57
13187,"2020-03-06","15:49:00",44,1,162.01999999999998
13188,"2020-03-06","15:51:00",142,25,169.23000000000002
13189,"2020-03-06","16:24:00",14,11,242.65000000000003
13190,"2020-03-06","16:29:00",19,12,96.49000000000001
13191,"2020-03-06","16:42:00",23,14,40.31
13192,"2020-03-06","17:34:00",107,27,126.10000000000001
13194,"2020-03-06","18:00:00",109,5,92.38
13195,"2020-03-06","18:24:00",168,4,134.92000000000002
13197,"2020-03-06","18:34:00",41,13,261.2
13198,"2020-03-06","18:36:00",27,12,153.66
13199,"2020-03-06","18:43:00",185,23,85.47
13200,"2020-03-06","18:45:00",100,30,122.72999999999999
13201,"2020-03-06","18:46:00",37,12,132.14
13202,"2020-03-06","19:01:00",100,16,77.97
13204,"2020-03-06","19:02:00",45,25,98.25999999999999
13205,"2020-03-06","19:05:00",135,10,146.01000000000002
13206,"2020-03-06","19:09:00",113,20,111.21000000000001
13207,"2020-03-06","19:09:00",187,27,101.66999999999999
13208,"2020-03-06","19:11:00",190,20,249.04999999999998
13209,"2020-03-06","19:12:00",124,26,28.9
13210,"2020-03-06","19:13:00",174,28,132.48
13211,"2020-03-06","19:14:00",78,6,23.41
13213,"2020-03-06","19:19:00",188,4,70.79
13214,"2020-03-06","19:22:00",155,29,28.25
13216,"2020-03-06","19:31:00",105,8,217.3
13217,"2020-03-06","19:34:00",123,25,102.22
13218,"2020-03-06","19:35:00",82,25,167.73999999999998
13219,"2020-03-06","19:35:00",40,10,277.78000000000003
13221,"2020-03-06","19:37:00",25,28,71.27
13222,"2020-03-06","19:41:00",86,17,98.91
13224,"2020-03-06","19:43:00",8,22,183.04
13225,"2020-03-06","19:44:00",174,1,52.41
13227,"2020-03-06","19:45:00",69,4,140.5
13228,"2020-03-06","19:48:00",164,7,170.65
13229,"2020-03-06","19:48:00",133,3,72.22
13230,"2020-03-06","19:49:00",47,12,21.74
13231,"2020-03-06","19:49:00",193,23,56.629999999999995
13232,"2020-03-06","19:52:00",134,14,33.6
13233,"2020-03-06","19:52:00",121,10,167.26
13234,"2020-03-06","19:53:00",34,17,74.5
13235,"2020-03-06","19:54:00",178,1,108.31
13236,"2020-03-06","20:00:00",139,30,104.45
13237,"2020-03-06","20:01:00",198,11,144.24
13238,"2020-03-06","20:05:00",199,7,49.04
13239,"2020-03-06","20:06:00",162,9,38.71
13240,"2020-03-06","20:08:00",148,28,103.84
13241,"2020-03-06","20:09:00",160,15,99.65
13242,"2020-03-06","20:10:00",157,20,62.32
13244,"2020-03-06","20:21:00",172,24,216.41
13246,"2020-03-06","20:24:00",189,11,32.87
13247,"2020-03-06","20:24:00",132,28,69.09
13249,"2020-03-06","20:33:00",37,1,224.14999999999998
13250,"2020-03-06","20:34:00",89,28,93.69999999999999
13251,"2020-03-06","20:43:00",21,15,191.0
13252,"2020-03-06","20:44:00",181,22,48.629999999999995
13253,"2020-03-06","20:45:00",123,9,88.71000000000001
13254,"2020-03-06","20:49:00",95,18,36.2
13255,"2020-03-06","20:51:00",71,5,77.57
13256,"2020-03-06","20:53:00",95,13,82.8
13257,"2020-03-06","20:54:00",170,21,43.34
13258,"2020-03-06","20:54:00",7,23,201.57999999999998
13259,"2020-03-06","20:56:00",197,21,206.07000000000002
13260,"2020-03-06","20:57:00",115,10,23.58
13261,"2020-03-06","20:58:00",21,15,111.94000000000001
13262,"2020-03-06","21:01:00",156,26,28.9
13263,"2020-03-06","21:01:00",27,5,57.18
13265,"2020-03-06","21:06:00",142,16,184.68
13266,"2020-03-06","21:06:00",168,29,123.66
13267,"2020-03-06","21:07:00",113,25,143.89999999999998
13268,"2020-03-06","21:09:00",54,13,64.21
13269,"2020-03-06","21:11:00",197,29,93.58
13270,"2020-03-06","21:15:00",198,11,108.84
13271,"2020-03-06","21:15:00",190,14,95.28999999999999
13272,"2020-03-06","21:16:00",137,11,66.7
13275,"2020-03-06","21:20:00",84,15,167.82999999999998
13277,"2020-03-06","21:23:00",38,4,91.2
13278,"2020-03-06","21:24:00",159,1,109.38
13279,"2020-03-06","21:25:00",114,18,116.8
13280,"2020-03-06","21:26:00",114,6,89.79
13282,"2020-03-06","21:27:00",91,23,83.77
13284,"2020-03-06","21:29:00",181,12,125.53
13285,"2020-03-06","21:30:00",169,27,33.33
13286,"2020-03-06","21:31:00",71,18,87.06
13287,"2020-03-06","21:36:00",124,7,235.53
13288,"2020-03-06","21:38:00",73,25,41.41
13289,"2020-03-06","21:41:00",59,7,32.94
13290,"2020-03-06","21:41:00",111,22,219.59
13291,"2020-03-06","21:43:00",90,17,23.8
13292,"2020-03-06","21:46:00",50,20,179.86
13293,"2020-03-06","21:48:00",184,14,80.54
13294,"2020-03-06","21:49:00",140,9,39.21
13296,"2020-03-06","21:54:00",59,2,109.18
13298,"2020-03-06","21:58:00",141,21,95.58000000000001
13299,"2020-03-06","22:10:00",62,15,74.93
13300,"2020-03-06","22:38:00",101,30,218.98
13302,"2020-03-06","22:52:00",169,5,40.47
13303,"2020-03-06","23:06:00",173,9,74.35
13304,"2020-03-06","23:18:00",90,29,151.22
13305,"2020-03-06","23:39:00",70,1,52.41
13306,"2020-03-06","23:42:00",25,7,146.11
13307,"2020-03-07","11:01:00",199,23,31.63
13308,"2020-03-07","11:04:00",3,18,172.06
13309,"2020-03-07","11:07:00",64,30,198.67
13310,"2020-03-07","11:08:00",109,24,161.55
13311,"2020-03-07","11:09:00",1,27,82.16
13312,"2020-03-07","11:09:00",100,13,39.87
13313,"2020-03-07","11:09:00",104,11,52.26
13314,"2020-03-07","11:10:00",88,1,79.62
13315,"2020-03-07","11:10:00",30,6,84.37
13316,"2020-03-07","11:11:00",140,27,35.57
13317,"2020-03-07","11:13:00",4,27,79.51
13318,"2020-03-07","11:20:00",121,7,40.05
13319,"2020-03-07","11:24:00",63,15,156.62
13320,"2020-03-07","11:24:00",53,1,206.3
13321,"2020-03-07","11:27:00",81,24,197.98
13322,"2020-03-07","11:28:00",121,1,178.94
13323,"2020-03-07","11:31:00",39,20,24.78
13325,"2020-03-07","11:35:00",70,9,140.25
13326,"2020-03-07","11:41:00",109,11,43.96
13327,"2020-03-07","11:44:00",81,24,30.68
13329,"2020-03-07","11:51:00",127,23,63.64
13330,"2020-03-07","11:54:00",33,10,117.57000000000001
13332,"2020-03-07","12:00:00",26,21,143.8
13334,"2020-03-07","12:04:00",82,3,21.26
13335,"2020-03-07","12:05:00",112,29,65.33
13336,"2020-03-07","12:12:00",137,8,27.16
13338,"2020-03-07","12:19:00",60,3,69.8
13339,"2020-03-07","12:21:00",111,7,93.75
13340,"2020-03-07","12:25:00",109,10,75.4
13341,"2020-03-07","12:26:00",29,7,39.08
13343,"2020-03-07","12:30:00",14,26,20.5
13344,"2020-03-07","12:31:00",80,8,55.14
13345,"2020-03-07","12:34:00",95,26,59.26
13346,"2020-03-07","12:36:00",158,24,89.93
13347,"2020-03-07","12:37:00",34,25,66.53
13348,"2020-03-07","12:39:00",92,24,144.57999999999998
13349,"2020-03-07","12:42:00",49,26,28.9
13350,"2020-03-07","12:42:00",187,1,43.22
13351,"2020-03-07","12:44:00",164,24,122.99000000000001
13352,"2020-03-07","12:45:00",95,21,47.27
13353,"2020-03-07","12:45:00",150,4,127.89
13354,"2020-03-07","12:46:00",59,21,96.45
13355,"2020-03-07","12:46:00",146,26,72.61
13357,"2020-03-07","13:02:00",190,15,58.49
13359,"2020-03-07","13:08:00",95,23,76.07
13360,"2020-03-07","13:08:00",55,25,33.51
13361,"2020-03-07","13:10:00",111,16,79.78999999999999
13362,"2020-03-07","13:11:00",58,7,80.0
13363,"2020-03-07","13:15:00",153,12,66.59
13364,"2020-03-07","13:17:00",65,22,112.88
13365,"2020-03-07","13:19:00",147,25,191.67000000000002
13366,"2020-03-07","13:20:00",77,2,31.91
13367,"2020-03-07","13:21:00",79,22,153.22
13368,"2020-03-07","13:21:00",111,19,95.16
13369,"2020-03-07","13:25:00",61,22,101.74
13370,"2020-03-07","13:26:00",42,25,33.51
13371,"2020-03-07","13:26:00",3,10,243.95000000000002
13372,"2020-03-07","13:29:00",85,8,37.41
13373,"2020-03-07","13:33:00",40,10,102.94
13374,"2020-03-07","13:35:00",81,26,90.95
13376,"2020-03-07","13:36:00",86,13,88.63999999999999
13377,"2020-03-07","13:36:00",18,18,105.69999999999999
13379,"2020-03-07","13:38:00",87,8,27.57
13380,"2020-03-07","13:38:00",40,7,97.13999999999999
13381,"2020-03-07","13:38:00",197,29,135.86
13382,"2020-03-07","13:44:00",114,24,91.2
13383,"2020-03-07","13:46:00",145,16,142.1
13384,"2020-03-07","13:50:00",7,27,54.72
13385,"2020-03-07","13:50:00",15,26,42.32
13386,"2020-03-07","13:51:00",192,7,131.57
13387,"2020-03-07","13:55:00",56,27,195.16
13388,"2020-03-07","13:56:00",5,13,163.39
13389,"2020-03-07","13:57:00",165,15,164.60000000000002
13390,"2020-03-07","14:44:00",15,26,227.62
13391,"2020-03-07","15:24:00",63,21,43.34
13392,"2020-03-07","15:26:00",186,9,86.80000000000001
13393,"2020-03-07","15:52:00",101,1,118.8
13394,"2020-03-07","15:55:00",124,1,122.73
13395,"2020-03-07","16:12:00",144,25,66.53
13396,"2020-03-07","16:13:00",14,29,94.1
13397,"2020-03-07","16:48:00",31,18,129.10000000000002
13398,"2020-03-07","16:58:00",73,20,33.68
13399,"2020-03-07","17:04:00",74,4,161.74
13400,"2020-03-07","17:31:00",55,14,27.42
13401,"2020-03-07","17:40:00",3,24,100.38
13402,"2020-03-07","17:42:00",42,13,99.14
13403,"2020-03-07","18:09:00",75,9,126.08
13404,"2020-03-07","18:16:00",29,15,97.22999999999999
13405,"2020-03-07","18:34:00",71,23,38.83
13406,"2020-03-07","18:46:00",162,10,88.25
13407,"2020-03-07","19:03:00",77,3,54.769999999999996
13408,"2020-03-07","19:06:00",147,1,155.81
13409,"2020-03-07","19:09:00",130,4,121.93
13411,"2020-03-07","19:16:00",200,23,209.65999999999997
13412,"2020-03-07","19:16:00",159,21,123.01
13413,"2020-03-07","19:16:00",31,5,40.59
13415,"2020-03-07","19:21:00",194,4,160.99
13416,"2020-03-07","19:24:00",23,10,33.73
13417,"2020-03-07","19:26:00",138,16,149.31
13418,"2020-03-07","19:27:00",17,24,74.78
13419,"2020-03-07","19:28:00",61,17,121.63999999999999
13420,"2020-03-07","19:29:00",198,28,120.02
13421,"2020-03-07","19:31:00",140,5,87.00999999999999
13422,"2020-03-07","19:32:00",139,27,165.38
13423,"2020-03-07","19:37:00",200,16,237.71
13424,"2020-03-07","19:37:00",151,27,79.51
13425,"2020-03-07","19:38:00",173,5,99.84
13426,"2020-03-07","19:45:00",20,17,166.89999999999998
13427,"2020-03-07","19:47:00",103,5,90.63
13428,"2020-03-07","19:58:00",103,27,46.59
13429,"2020-03-07","20:00:00",106,7,63.62
13431,"2020-03-07","20:03:00",4,13,104.07999999999998
13433,"2020-03-07","20:08:00",25,6,39.17
13437,"2020-03-07","20:13:00",103,3,54.769999999999996
13438,"2020-03-07","20:16:00",73,11,91.32
13439,"2020-03-07","20:16:00",71,21,54.01
13440,"2020-03-07","20:19:00",186,13,42.89
13442,"2020-03-07","20:22:00",150,16,76.35
13444,"2020-03-07","20:25:00",134,19,33.84
13445,"2020-03-07","20:27:00",44,30,51.91
13446,"2020-03-07","20:29:00",158,27,80.13
13447,"2020-03-07","20:35:00",27,16,145.89999999999998
13448,"2020-03-07","20:36:00",76,10,67.3
13449,"2020-03-07","20:41:00",123,26,137.19
13450,"2020-03-07","20:42:00",12,16,119.78
13451,"2020-03-07","20:42:00",170,14,72.96000000000001
13453,"2020-03-07","20:45:00",136,4,283.8
13454,"2020-03-07","20:45:00",49,29,190.93000000000004
13455,"2020-03-07","20:47:00",169,30,217.09
13456,"2020-03-07","20:54:00",146,6,78.34
13458,"2020-03-07","21:07:00",135,6,89.47
13459,"2020-03-07","21:09:00",136,20,113.09
13460,"2020-03-07","21:12:00",146,23,159.07
13463,"2020-03-07","21:21:00",118,5,123.44999999999999
13464,"2020-03-07","21:25:00",144,2,45.35
13465,"2020-03-07","21:34:00",116,25,46.79
13466,"2020-03-07","21:35:00",180,10,99.9
13467,"2020-03-07","21:38:00",39,6,89.47
13468,"2020-03-07","21:41:00",40,4,71.00999999999999
13471,"2020-03-07","21:52:00",139,6,104.88999999999999
13472,"2020-03-07","21:54:00",190,27,77.12
13473,"2020-03-07","21:56:00",153,23,62.05
13474,"2020-03-07","21:59:00",102,12,143.79
13475,"2020-03-07","21:59:00",48,1,65.09
13476,"2020-03-07","22:49:00",169,30,99.94
13479,"2020-03-07","23:18:00",45,22,54.92
13480,"2020-03-07","23:31:00",128,20,128.92
13481,"2020-03-07","23:39:00",76,16,224.0
13482,"2020-03-07","23:48:00",152,18,100.28
13483,"2020-03-07","23:54:00",152,28,100.27
13484,"2020-03-08","11:01:00",60,25,64.6
13485,"2020-03-08","11:03:00",27,17,35.48
13486,"2020-03-08","11:06:00",54,15,99.55
13487,"2020-03-08","11:13:00",113,4,111.92
13488,"2020-03-08","11:13:00",45,8,109.71000000000001
13490,"2020-03-08","11:19:00",34,29,151.22
13493,"2020-03-08","11:26:00",101,14,106.4
13494,"2020-03-08","11:27:00",170,22,103.73
13495,"2020-03-08","11:29:00",142,13,38.05
13496,"2020-03-08","11:30:00",56,11,80.92
13497,"2020-03-08","11:31:00",95,16,81.03
13500,"2020-03-08","11:37:00",103,29,70.78
13501,"2020-03-08","11:37:00",55,9,39.21
13503,"2020-03-08","11:42:00",65,12,108.08
13504,"2020-03-08","11:45:00",189,9,88.95
13505,"2020-03-08","11:48:00",157,28,95.7
13506,"2020-03-08","11:53:00",195,22,211.76000000000002
13507,"2020-03-08","11:53:00",10,9,145.99
13508,"2020-03-08","11:55:00",77,12,135.78
13509,"2020-03-08","11:55:00",9,16,146.32
13510,"2020-03-08","11:56:00",61,8,74.49
13511,"2020-03-08","11:56:00",183,19,77.25
13512,"2020-03-08","11:57:00",150,6,30.34
13513,"2020-03-08","11:58:00",5,2,91.79
13514,"2020-03-08","11:59:00",146,6,126.67999999999999
13515,"2020-03-08","12:03:00",24,8,180.51000000000002
13516,"2020-03-08","12:03:00",2,9,78.9
13518,"2020-03-08","12:04:00",184,22,21.83
13519,"2020-03-08","12:07:00",15,21,68.58
13520,"2020-03-08","12:09:00",158,11,198.04
13522,"2020-03-08","12:10:00",188,8,106.38
13523,"2020-03-08","12:14:00",151,24,197.38
13524,"2020-03-08","12:14:00",99,19,62.980000000000004
13525,"2020-03-08","12:19:00",12,2,48.73
13526,"2020-03-08","12:20:00",165,16,69.36
13527,"2020-03-08","12:20:00",20,17,59.41
13528,"2020-03-08","12:26:00",179,4,146.06
13529,"2020-03-08","12:26:00",26,6,44.59
13530,"2020-03-08","12:32:00",136,15,152.76999999999998
13531,"2020-03-08","12:37:00",145,29,23.32
13532,"2020-03-08","12:41:00",179,6,104.05
13533,"2020-03-08","12:43:00",94,4,160.99
13535,"2020-03-08","12:43:00",52,2,71.47
13536,"2020-03-08","12:44:00",196,23,97.87
13537,"2020-03-08","12:46:00",8,21,157.64000000000001
13538,"2020-03-08","12:47:00",81,11,58.45
13539,"2020-03-08","12:50:00",28,4,39.06
13540,"2020-03-08","12:52:00",20,25,141.72
13541,"2020-03-08","12:53:00",182,2,31.91
13542,"2020-03-08","12:57:00",1,20,29.48
13543,"2020-03-08","13:07:00",119,24,79.65
13544,"2020-03-08","13:13:00",97,3,138.13
13545,"2020-03-08","13:13:00",109,24,171.83
13547,"2020-03-08","13:14:00",38,11,127.6
13548,"2020-03-08","13:16:00",112,17,94.06
13549,"2020-03-08","13:20:00",47,30,130.79
13550,"2020-03-08","13:34:00",24,11,158.94
13551,"2020-03-08","13:41:00",57,21,126.60000000000001
13552,"2020-03-08","13:45:00",194,24,152.9
13553,"2020-03-08","13:51:00",92,3,21.26
13554,"2020-03-08","13:53:00",10,3,138.22
13555,"2020-03-08","13:53:00",3,1,98.39
13556,"2020-03-08","13:53:00",35,6,50.3
13557,"2020-03-08","13:54:00",112,15,104.95
13558,"2020-03-08","13:54:00",23,12,98.10000000000001
13559,"2020-03-08","13:56:00",68,26,74.01
13560,"2020-03-08","13:56:00",21,29,153.98000000000002
13562,"2020-03-08","14:19:00",183,29,135.37
13563,"2020-03-08","14:19:00",94,12,102.94000000000001
13565,"2020-03-08","15:26:00",157,6,150.7
13566,"2020-03-08","15:33:00",35,17,58.099999999999994
13567,"2020-03-08","15:47:00",124,2,70.39
13568,"2020-03-08","15:54:00",21,3,68.41999999999999
13569,"2020-03-08","16:33:00",181,10,90.88
13570,"2020-03-08","16:50:00",82,6,78.34
13571,"2020-03-08","17:07:00",54,19,69.41
13572,"2020-03-08","17:12:00",39,8,288.36
13573,"2020-03-08","17:23:00",124,11,58.45
13574,"2020-03-08","17:39:00",47,29,30.08
13575,"2020-03-08","18:31:00",78,6,84.37
13576,"2020-03-08","18:46:00",112,2,79.11
13577,"2020-03-08","18:50:00",45,13,79.78
13578,"2020-03-08","19:03:00",48,21,140.06
13579,"2020-03-08","19:03:00",146,25,106.00999999999999
13580,"2020-03-08","19:04:00",99,29,62.57
13581,"2020-03-08","19:05:00",57,26,45.59
13582,"2020-03-08","19:05:00",83,29,127.9
13583,"2020-03-08","19:06:00",192,17,62.93000000000001
13584,"2020-03-08","19:14:00",172,22,40.22
13585,"2020-03-08","19:14:00",140,6,80.64
13586,"2020-03-08","19:17:00",62,30,51.91
13587,"2020-03-08","19:21:00",144,23,48.23
13588,"2020-03-08","19:21:00",167,10,64.29
13590,"2020-03-08","19:25:00",28,3,83.36
13591,"2020-03-08","19:26:00",104,23,144.94
13592,"2020-03-08","19:27:00",42,20,76.22
13593,"2020-03-08","19:34:00",14,25,33.64
13595,"2020-03-08","19:39:00",185,24,154.04
13596,"2020-03-08","19:40:00",94,19,54.48
13597,"2020-03-08","19:44:00",171,18,41.0
13598,"2020-03-08","19:44:00",74,8,132.71
13599,"2020-03-08","19:45:00",183,5,33.01
13600,"2020-03-08","19:49:00",77,26,63.38
13601,"2020-03-08","19:50:00",159,1,63.53
13602,"2020-03-08","19:54:00",42,19,33.84
13603,"2020-03-08","19:57:00",143,9,213.8
13606,"2020-03-08","19:59:00",64,15,215.2
13607,"2020-03-08","20:04:00",89,10,141.82999999999998
13609,"2020-03-08","20:08:00",10,4,103.54
13610,"2020-03-08","20:09:00",37,14,189.06
13611,"2020-03-08","20:09:00",98,22,213.68
13612,"2020-03-08","20:11:00",29,12,95.05
13613,"2020-03-08","20:12:00",84,18,106.58000000000001
13614,"2020-03-08","20:12:00",15,25,110.75999999999999
13615,"2020-03-08","20:18:00",194,24,127.53
13616,"2020-03-08","20:20:00",163,7,180.68
13617,"2020-03-08","20:22:00",145,10,105.2
13618,"2020-03-08","20:28:00",36,6,125.23
13619,"2020-03-08","20:34:00",152,8,115.89
13620,"2020-03-08","20:39:00",166,22,33.09
13621,"2020-03-08","20:41:00",3,4,236.01
13622,"2020-03-08","20:43:00",15,19,31.92
13623,"2020-03-08","20:44:00",67,28,126.60999999999999
13626,"2020-03-08","20:47:00",126,13,235.17999999999998
13627,"2020-03-08","20:49:00",147,12,31.07
13628,"2020-03-08","20:50:00",138,16,104.61
13629,"2020-03-08","20:50:00",136,4,88.12
13630,"2020-03-08","20:53:00",128,29,28.25
13631,"2020-03-08","20:53:00",93,24,125.61000000000001
13633,"2020-03-08","21:03:00",142,22,91.16
13634,"2020-03-08","21:09:00",57,8,37.08
13635,"2020-03-08","21:11:00",93,8,101.64
13636,"2020-03-08","21:12:00",120,2,34.4
13637,"2020-03-08","21:13:00",112,1,58.44
13638,"2020-03-08","21:17:00",34,2,169.7
13640,"2020-03-08","21:20:00",153,28,33.92
13641,"2020-03-08","21:24:00",13,23,111.02
13642,"2020-03-08","21:27:00",24,18,50.46
13643,"2020-03-08","21:33:00",180,9,89.22
13644,"2020-03-08","21:39:00",127,1,37.34
13646,"2020-03-08","21:47:00",35,4,170.68
13647,"2020-03-08","21:48:00",162,25,30.79
13648,"2020-03-08","21:49:00",108,13,239.47000000000003
13649,"2020-03-08","21:53:00",85,8,37.41
13650,"2020-03-08","21:53:00",6,28,30.66
13652,"2020-03-08","22:01:00",83,25,96.93
13653,"2020-03-08","22:08:00",152,14,59.980000000000004
13654,"2020-03-08","22:13:00",116,21,149.36
13655,"2020-03-08","22:13:00",60,27,133.32
13656,"2020-03-08","22:20:00",13,9,61.83
13657,"2020-03-08","22:24:00",40,30,147.64
13659,"2020-03-08","22:42:00",88,5,73.6
13660,"2020-03-08","22:57:00",54,3,70.84
13661,"2020-03-08","23:07:00",89,7,109.52
13662,"2020-03-08","23:26:00",45,10,267.51
13663,"2020-03-08","23:32:00",6,2,83.69
13664,"2020-03-08","23:32:00",96,2,89.94
13666,"2020-03-09","11:07:00",153,1,94.49000000000001
13667,"2020-03-09","11:07:00",18,27,209.42999999999998
13668,"2020-03-09","11:09:00",42,21,43.34
13670,"2020-03-09","11:11:00",78,27,76.58
13672,"2020-03-09","11:14:00",192,12,36.65
13674,"2020-03-09","11:17:00",49,10,46.14
13675,"2020-03-09","11:19:00",18,8,89.1
13676,"2020-03-09","11:22:00",65,4,64.13
13677,"2020-03-09","11:22:00",51,23,31.63
13678,"2020-03-09","11:23:00",195,12,41.07
13679,"2020-03-09","11:27:00",139,1,177.0
13680,"2020-03-09","11:28:00",166,18,58.87
13681,"2020-03-09","11:29:00",148,6,50.3
13682,"2020-03-09","11:30:00",43,30,61.34
13683,"2020-03-09","11:32:00",157,9,32.09
13684,"2020-03-09","11:33:00",157,11,143.5
13685,"2020-03-09","11:33:00",108,20,55.34
13686,"2020-03-09","11:34:00",124,16,172.42000000000002
13687,"2020-03-09","11:36:00",14,1,55.17
13689,"2020-03-09","11:40:00",98,23,68.87
13690,"2020-03-09","11:40:00",146,27,79.51
13691,"2020-03-09","11:48:00",147,14,119.92000000000002
13692,"2020-03-09","11:48:00",12,4,40.28
13693,"2020-03-09","11:51:00",95,14,128.95
13695,"2020-03-09","11:55:00",9,7,98.57
13696,"2020-03-09","11:58:00",164,10,31.69
13697,"2020-03-09","11:58:00",172,25,55.02
13698,"2020-03-09","12:02:00",185,21,131.15
13699,"2020-03-09","12:03:00",93,22,62.05
13702,"2020-03-09","12:11:00",171,23,146.07
13703,"2020-03-09","12:12:00",130,4,114.06
13704,"2020-03-09","12:15:00",77,14,109.26
13705,"2020-03-09","12:16:00",139,16,55.95
13706,"2020-03-09","12:19:00",38,12,141.45000000000002
13707,"2020-03-09","12:25:00",83,26,79.75999999999999
13708,"2020-03-09","12:27:00",161,30,68.34
13709,"2020-03-09","12:32:00",88,25,46.79
13710,"2020-03-09","12:37:00",33,29,40.45
13712,"2020-03-09","12:39:00",130,8,89.43
13713,"2020-03-09","12:44:00",165,26,222.87
13714,"2020-03-09","12:44:00",45,25,46.79
13715,"2020-03-09","12:48:00",162,22,99.98
13716,"2020-03-09","12:51:00",87,12,37.63
13717,"2020-03-09","12:53:00",65,19,38.96
13718,"2020-03-09","12:54:00",41,26,95.75
13719,"2020-03-09","12:58:00",149,26,28.9
13720,"2020-03-09","12:59:00",105,25,180.76
13721,"2020-03-09","13:00:00",77,15,70.27000000000001
13722,"2020-03-09","13:00:00",63,27,46.59
13723,"2020-03-09","13:02:00",55,25,27.51
13725,"2020-03-09","13:05:00",153,7,160.31
13726,"2020-03-09","13:07:00",50,29,68.7
13727,"2020-03-09","13:07:00",40,4,185.12
13730,"2020-03-09","13:09:00",191,27,93.39
13731,"2020-03-09","13:12:00",93,3,176.95
13732,"2020-03-09","13:12:00",114,7,77.06
13733,"2020-03-09","13:17:00",67,25,39.21
13735,"2020-03-09","13:26:00",79,22,33.09
13736,"2020-03-09","13:27:00",181,15,69.71000000000001
13737,"2020-03-09","13:32:00",186,3,101.91
13738,"2020-03-09","13:33:00",26,3,34.89
13739,"2020-03-09","13:34:00",170,11,69.48
13740,"2020-03-09","13:35:00",119,22,67.02
13741,"2020-03-09","13:37:00",168,30,70.82
13742,"2020-03-09","13:39:00",151,15,118.03999999999999
13744,"2020-03-09","13:42:00",36,27,132.7
13745,"2020-03-09","13:42:00",132,10,64.29
13746,"2020-03-09","13:46:00",154,12,68.56
13747,"2020-03-09","13:50:00",167,9,125.51
13749,"2020-03-09","14:01:00",34,19,126.14000000000001
13750,"2020-03-09","14:09:00",187,23,64.64
13751,"2020-03-09","14:19:00",129,3,93.18999999999998
13753,"2020-03-09","14:33:00",184,30,48.03
13754,"2020-03-09","14:44:00",161,15,87.59
13755,"2020-03-09","14:47:00",155,4,225.0
13756,"2020-03-09","15:05:00",7,12,77.72
13757,"2020-03-09","15:14:00",37,14,61.6
13758,"2020-03-09","15:42:00",188,30,242.23
13759,"2020-03-09","16:00:00",119,13,123.61000000000001
13760,"2020-03-09","16:37:00",34,4,185.56
13761,"2020-03-09","16:40:00",151,18,111.38000000000001
13762,"2020-03-09","16:44:00",197,3,91.06
13763,"2020-03-09","16:46:00",66,30,95.08
13764,"2020-03-09","16:49:00",15,14,72.47
13765,"2020-03-09","16:56:00",109,18,194.0
13766,"2020-03-09","17:12:00",109,30,199.13
13767,"2020-03-09","17:19:00",155,22,131.95
13768,"2020-03-09","17:24:00",20,30,52.0
13769,"2020-03-09","17:26:00",98,17,113.96000000000001
13770,"2020-03-09","17:34:00",78,27,90.28999999999999
13771,"2020-03-09","17:49:00",177,21,67.37
13772,"2020-03-09","17:55:00",19,15,64.95
13773,"2020-03-09","18:20:00",12,10,79.36
13774,"2020-03-09","19:02:00",20,20,97.24
13775,"2020-03-09","19:06:00",46,13,115.07999999999998
13776,"2020-03-09","19:08:00",101,16,71.37
13778,"2020-03-09","19:10:00",168,9,137.41
13779,"2020-03-09","19:11:00",181,11,80.92
13780,"2020-03-09","19:12:00",92,8,80.69
13781,"2020-03-09","19:13:00",50,16,47.61
13782,"2020-03-09","19:13:00",149,19,101.33
